date,open,high,low,close,volume
5/27/2021,126.44,127.64,125.08,125.28,94625601
5/28/2021,125.57,125.8,124.55,124.61,71311109
6/1/2021,125.08,125.35,123.94,124.28,67637118
6/2/2021,124.28,125.24,124.05,125.06,59278862
6/3/2021,124.68,124.85,123.13,123.54,76229170
6/4/2021,124.07,126.16,123.85,125.89,75169343
6/7/2021,126.17,126.32,124.832,125.9,71057550
6/8/2021,126.6,128.46,126.21,126.74,74403774
6/9/2021,127.21,127.75,126.52,127.13,56877937
6/10/2021,127.02,128.19,125.94,126.11,71186421
6/11/2021,126.53,127.44,126.1,127.35,53522373
6/14/2021,127.82,130.54,127.07,130.48,96906490
6/15/2021,129.94,130.6,129.39,129.64,62746332
6/16/2021,130.37,130.89,128.461,130.15,91815026
6/17/2021,129.8,132.55,129.65,131.79,96721669
6/18/2021,130.71,131.51,130.24,130.46,108953309
6/21/2021,130.3,132.41,129.21,132.3,79663316
6/22/2021,132.13,134.08,131.62,133.98,74783618
6/23/2021,133.77,134.32,133.23,133.7,60214200
6/24/2021,134.45,134.64,132.93,133.41,68710998
6/25/2021,133.46,133.89,132.81,133.11,70783746
6/28/2021,133.41,135.245,133.35,134.78,62111303
6/29/2021,134.8,136.49,134.35,136.33,64556081
6/30/2021,136.17,137.41,135.87,136.96,63261393
7/1/2021,136.6,137.33,135.76,137.27,52485781
7/2/2021,137.9,140,137.745,139.96,78945572
7/6/2021,140.07,143.15,140.07,142.02,108181793
7/7/2021,143.535,144.89,142.66,144.57,104911589
7/8/2021,141.58,144.06,140.665,143.24,105575458
7/9/2021,142.75,145.65,142.652,145.11,99890800
7/12/2021,146.21,146.32,144,144.5,76299719
7/13/2021,144.03,147.46,143.63,145.64,100827099
7/14/2021,148.1,149.57,147.68,149.15,127050785
7/15/2021,149.24,150,147.09,148.48,106820297
7/16/2021,148.46,149.76,145.88,146.39,93251426
7/19/2021,143.75,144.07,141.67,142.45,121434571
7/20/2021,143.46,147.1,142.96,146.15,96350036
7/21/2021,145.53,146.13,144.63,145.4,74993460
7/22/2021,145.935,148.195,145.81,146.8,77338156
7/23/2021,147.55,148.718,146.92,148.56,71447416
7/26/2021,148.27,149.83,147.7,148.99,72434089
7/27/2021,149.12,149.21,145.55,146.77,104818578
7/28/2021,144.81,146.97,142.54,144.98,118931191
7/29/2021,144.685,146.55,144.58,145.64,56699475
7/30/2021,144.38,146.33,144.11,145.86,70440626
8/2/2021,146.36,146.95,145.25,145.52,62879961
8/3/2021,145.81,148.045,145.18,147.36,64786618
8/4/2021,147.27,147.79,146.28,146.95,56368271
8/5/2021,146.98,147.84,146.17,147.06,46397674
8/6/2021,146.35,147.11,145.63,146.14,54126813
8/9/2021,146.2,146.7,145.52,146.09,48908689
8/10/2021,146.44,147.71,145.3,145.6,69023081
8/11/2021,146.05,146.72,145.53,145.86,48493463
8/12/2021,146.19,149.05,145.84,148.89,73779113
8/13/2021,148.97,149.444,148.27,149.1,59375009
8/16/2021,148.535,151.19,146.47,151.12,103558782
8/17/2021,150.23,151.68,149.09,150.19,92229735
8/18/2021,149.8,150.72,146.15,146.36,86325990
8/19/2021,145.03,148,144.5,146.7,86960310
8/20/2021,147.44,148.5,146.78,148.19,60549630
8/23/2021,148.31,150.19,147.89,149.71,60131810
8/24/2021,149.45,150.86,149.15,149.62,48606428
8/25/2021,149.81,150.32,147.8,148.36,58991297
8/26/2021,148.35,149.12,147.51,147.54,48597195
8/27/2021,147.48,148.75,146.83,148.6,55802388
8/30/2021,149,153.49,148.61,153.12,90956723
8/31/2021,152.66,152.8,151.29,151.83,86453117
9/1/2021,152.83,154.98,152.34,152.51,80313711
9/2/2021,153.87,154.72,152.4,153.65,71171317
9/3/2021,153.76,154.63,153.09,154.3,57866066
9/7/2021,154.97,157.26,154.39,156.69,82278261
9/8/2021,156.98,157.04,153.975,155.11,74420207
9/9/2021,155.49,156.11,153.95,154.07,57305730
9/10/2021,155,155.48,148.7,148.97,140893235
9/13/2021,150.63,151.42,148.75,149.55,102404329
9/14/2021,150.35,151.07,146.91,148.12,109296295
9/15/2021,148.56,149.44,146.37,149.03,83281315
9/16/2021,148.44,148.97,147.221,148.79,68034149
9/17/2021,148.82,148.82,145.76,146.06,129868824
9/20/2021,143.8,144.84,141.27,142.94,123478863
9/21/2021,143.93,144.6,142.78,143.43,75833962
9/22/2021,144.45,146.43,143.7,145.85,76404341
9/23/2021,146.65,147.08,145.64,146.83,64838170
9/24/2021,145.66,147.47,145.56,146.92,53477869
9/27/2021,145.47,145.96,143.82,145.37,74150729
9/28/2021,143.25,144.75,141.69,141.91,108972340
9/29/2021,142.47,144.45,142.03,142.83,74602044
9/30/2021,143.66,144.378,141.28,141.5,89056664
10/1/2021,141.9,142.92,139.11,142.65,94639581
10/4/2021,141.76,142.21,138.27,139.14,98322008
10/5/2021,139.49,142.24,139.36,141.11,80861062
10/6/2021,139.47,142.15,138.37,142,83221119
10/7/2021,143.06,144.215,142.72,143.29,61732656
10/8/2021,144.03,144.178,142.56,142.9,58773155
10/11/2021,142.27,144.81,141.81,142.81,64452219
10/12/2021,143.23,143.25,141.04,141.51,73035859
10/13/2021,141.235,141.4,139.2,140.91,78762721
10/14/2021,142.11,143.88,141.51,143.76,69907100
10/15/2021,143.77,144.895,143.51,144.84,67940334
10/18/2021,143.445,146.84,143.16,146.55,85589175
10/19/2021,147.01,149.17,146.55,148.76,76378894
10/20/2021,148.7,149.754,148.12,149.26,58418788
10/21/2021,148.81,149.64,147.87,149.48,61420990
10/22/2021,149.69,150.18,148.64,148.69,58883443
10/25/2021,148.68,149.37,147.621,148.64,50720556
10/26/2021,149.33,150.84,149.01,149.32,60893395
10/27/2021,149.36,149.73,148.49,148.85,56094929
10/28/2021,149.82,153.165,149.72,152.57,100077888
10/29/2021,147.215,149.94,146.413,149.8,124953168
11/1/2021,148.985,149.7,147.8,148.96,74588258
11/2/2021,148.66,151.57,148.65,150.02,69121987
11/3/2021,150.39,151.97,149.82,151.49,54511534
11/4/2021,151.58,152.43,150.64,150.96,60394616
11/5/2021,151.89,152.2,150.06,151.28,65463883
11/8/2021,151.41,151.57,150.16,150.44,55020868
11/9/2021,150.2,151.428,150.06,150.81,56787930
11/10/2021,150.02,150.13,147.85,147.92,65187092
11/11/2021,148.96,149.43,147.681,147.87,40999950
11/12/2021,148.43,150.4,147.48,149.99,63804008
11/15/2021,150.37,151.88,149.43,150,59222803
11/16/2021,149.94,151.488,149.34,151,59256210
11/17/2021,150.995,155,150.99,153.49,88807000
11/18/2021,153.71,158.67,153.05,157.87,137827673
11/19/2021,157.65,161.02,156.533,160.55,117305597
11/22/2021,161.68,165.7,161,161.02,117467889
11/23/2021,161.12,161.8,159.06,161.41,96041899
11/24/2021,160.75,162.14,159.64,161.94,69463623
11/26/2021,159.565,160.45,156.36,156.81,76959752
11/29/2021,159.37,161.19,158.79,160.24,88748217
11/30/2021,159.985,165.52,159.92,165.3,174048056
12/1/2021,167.48,170.3,164.53,164.77,152423003
12/2/2021,158.735,164.2,157.8,163.76,136739174
12/3/2021,164.02,164.96,159.72,161.84,118023116
12/6/2021,164.29,167.88,164.28,165.32,107496982
12/7/2021,169.08,171.58,168.34,171.18,120405352
12/8/2021,172.125,175.96,170.7,175.08,116998901
12/9/2021,174.91,176.75,173.92,174.56,108923739
12/10/2021,175.205,179.63,174.69,179.45,115402731
12/13/2021,181.115,182.13,175.53,175.74,153237019
12/14/2021,175.25,177.74,172.21,174.33,139380382
12/15/2021,175.11,179.5,172.311,179.3,131063257
12/16/2021,179.28,181.14,170.75,172.26,150185843
12/17/2021,169.93,173.47,169.69,171.14,195923441
12/20/2021,168.28,170.58,167.46,169.75,107499114
12/21/2021,171.555,173.2,169.12,172.99,91185905
12/22/2021,173.04,175.86,172.15,175.64,92135303
12/23/2021,175.85,176.85,175.27,176.28,68356567
12/27/2021,177.085,180.42,177.07,180.33,74919582
12/28/2021,180.16,181.33,178.53,179.29,79144339
12/29/2021,179.33,180.63,178.14,179.38,62348931
12/30/2021,179.47,180.57,178.09,178.2,59773014
12/31/2021,178.085,179.23,177.26,177.57,64062261
1/3/2022,177.83,182.88,177.71,182.01,104701220
1/4/2022,182.63,182.94,179.12,179.7,99310438
1/5/2022,179.61,180.17,174.64,174.92,94537602
1/6/2022,172.7,175.3,171.64,172,96903955
1/7/2022,172.89,174.14,171.03,172.17,86709147
1/10/2022,169.08,172.5,168.17,172.19,106765552
1/11/2022,172.32,175.18,170.82,175.08,76138312
1/12/2022,176.12,177.18,174.82,175.53,74805173
1/13/2022,175.78,176.62,171.79,172.19,84505760
1/14/2022,171.34,173.78,171.09,173.07,80440780
1/18/2022,171.51,172.54,169.405,169.8,91168729
1/19/2022,170,171.08,165.94,166.23,94814990
1/20/2022,166.98,169.68,164.18,164.51,91420515
1/21/2022,164.415,166.33,162.3,162.41,122848858
1/24/2022,160.02,162.3,154.7,161.62,162706686
1/25/2022,158.98,162.76,157.02,159.78,115798367
1/26/2022,163.5,164.389,157.82,159.69,108275308
1/27/2022,162.45,163.84,158.28,159.22,121954638
1/28/2022,165.71,170.35,162.8,170.33,179935660
1/31/2022,170.16,175,169.51,174.78,115541590
2/1/2022,174.01,174.84,172.31,174.61,86213911
2/2/2022,174.745,175.88,173.33,175.84,84914256
2/3/2022,174.48,176.24,172.12,172.9,89418074
2/4/2022,171.68,174.1,170.68,172.39,82465400
2/7/2022,172.86,173.946,170.95,171.66,77251204
2/8/2022,171.73,175.35,171.43,174.83,74829217
2/9/2022,176.05,176.65,174.9,176.28,71285038
2/10/2022,174.14,175.48,171.55,172.12,90865899
2/11/2022,172.33,173.08,168.04,168.64,98670687
2/14/2022,167.37,169.58,166.56,168.88,86185530
2/15/2022,170.97,172.95,170.25,172.79,64286320
2/16/2022,171.85,173.34,170.05,172.55,61177398
2/17/2022,171.03,171.91,168.47,168.88,69589344
2/18/2022,169.82,170.541,166.19,167.3,82772674
2/22/2022,164.98,166.69,162.15,164.32,91162758
2/23/2022,165.54,166.15,159.75,160.07,90009247
2/24/2022,152.58,162.85,152,162.74,141147540
2/25/2022,163.84,165.12,160.874,164.85,91974222
2/28/2022,163.06,165.42,162.43,165.12,95056629
3/1/2022,164.695,166.6,161.97,163.2,83474425
3/2/2022,164.39,167.36,162.95,166.56,79724750
3/3/2022,168.47,168.91,165.55,166.23,76678441
3/4/2022,164.49,165.55,162.1,163.17,83819592
3/7/2022,163.36,165.02,159.04,159.3,96418845
3/8/2022,158.82,162.88,155.8,157.44,131148280
3/9/2022,161.475,163.41,159.41,162.95,91454905
3/10/2022,160.2,160.39,155.98,158.52,105342033
3/11/2022,158.93,159.28,154.5,154.73,96970102
3/14/2022,151.45,154.12,150.1,150.62,108732111
3/15/2022,150.9,155.57,150.38,155.09,92964302
3/16/2022,157.05,160,154.46,159.59,102300157
3/17/2022,158.61,161,157.63,160.62,75615376
3/18/2022,160.51,164.48,159.76,163.98,123511692
3/21/2022,163.51,166.35,163.015,165.38,95811352
3/22/2022,165.51,169.42,164.91,168.82,81532007
3/23/2022,167.99,172.64,167.65,170.21,98062674
3/24/2022,171.06,174.14,170.21,174.07,90131418
3/25/2022,173.88,175.28,172.75,174.72,80546156
3/28/2022,172.17,175.73,172,175.6,90371916
3/29/2022,176.69,179.01,176.34,178.96,100589440
3/30/2022,178.55,179.61,176.7,177.77,92633154
3/31/2022,177.84,178.03,174.4,174.61,103049285
4/1/2022,174.03,174.88,171.94,174.31,78751328
4/4/2022,174.57,178.49,174.44,178.44,76545983
4/5/2022,177.5,178.3,174.415,175.06,73401786
4/6/2022,172.36,173.63,170.13,171.83,89058782
4/7/2022,171.16,173.36,169.85,172.14,77594650
4/8/2022,171.78,171.78,169.2,170.09,76575508
4/11/2022,168.71,169.03,165.5,165.75,72246706
4/12/2022,168.02,169.87,166.64,167.66,79265181
4/13/2022,167.39,171.04,166.77,170.4,70618925
4/14/2022,170.62,171.27,165.04,165.29,75329376
4/18/2022,163.92,166.598,163.57,165.07,69023941
4/19/2022,165.02,167.82,163.91,167.4,67723833
4/20/2022,168.76,168.88,166.1,167.23,67929814
4/21/2022,168.91,171.53,165.91,166.42,87227768
4/22/2022,166.46,167.87,161.5,161.79,84882424
4/25/2022,161.12,163.17,158.46,162.88,96046376
4/26/2022,162.25,162.34,156.72,156.8,95623240
4/27/2022,155.91,159.79,155.38,156.57,88063191
4/28/2022,159.25,164.515,158.93,163.64,130216792
4/29/2022,161.84,166.2,157.25,157.65,131747571
5/2/2022,156.71,158.23,153.27,157.96,123055265
5/3/2022,158.15,160.71,156.32,159.48,88966526
5/4/2022,159.67,166.48,159.26,166.02,108256503
5/5/2022,163.85,164.08,154.95,156.77,130525275
5/6/2022,156.01,159.44,154.18,157.28,116124647
5/9/2022,154.925,155.83,151.49,152.06,131577921
5/10/2022,155.52,156.74,152.93,154.51,115366736
5/11/2022,153.5,155.45,145.81,146.5,142689825
5/12/2022,142.77,146.2,138.8,142.56,182602041
5/13/2022,144.59,148.105,143.11,147.11,113990852
5/16/2022,145.55,147.52,144.18,145.54,86643781
5/17/2022,148.86,149.77,146.68,149.24,78336254
5/18/2022,146.85,147.36,139.9,140.82,109742890
5/19/2022,139.88,141.66,136.6,137.35,136095640
5/20/2022,139.09,140.7,132.61,137.59,137426125
5/23/2022,137.79,143.26,137.65,143.11,117726265
5/24/2022,140.805,141.97,137.33,140.36,104132746
5/25/2022,138.43,141.785,138.34,140.52,92482696
5/26/2022,137.39,144.34,137.14,143.78,90601548
5/27/2022,145.39,149.68,145.26,149.64,90978503
5/31/2022,149.07,150.66,146.84,148.84,103718416
6/1/2022,149.9,151.74,147.68,148.71,74286635
6/2/2022,147.83,151.27,146.86,151.21,72348055
6/3/2022,146.9,147.97,144.46,145.38,88570289
6/6/2022,147.03,148.569,144.9,146.14,71598380
6/7/2022,144.345,149,144.1,148.71,67808150
6/8/2022,148.58,149.87,147.46,147.96,53950201
6/9/2022,147.08,147.95,142.53,142.64,69472976
6/10/2022,140.28,140.76,137.06,137.13,91566637
6/13/2022,132.87,135.2,131.44,131.88,122207099
6/14/2022,133.13,133.89,131.48,132.76,84784326
6/15/2022,134.29,137.34,132.16,135.43,91532972
6/16/2022,132.08,132.39,129.04,130.06,107961508
6/17/2022,130.065,133.079,129.81,131.56,134520290
6/21/2022,133.42,137.06,133.32,135.87,81000488
6/22/2022,134.79,137.76,133.91,135.35,73409234
6/23/2022,136.82,138.59,135.63,138.27,72433768
6/24/2022,139.9,141.91,139.77,141.66,89116837
6/27/2022,142.695,143.49,140.965,141.66,70207908
6/28/2022,142.13,143.422,137.325,137.44,67315328
6/29/2022,137.46,140.67,136.67,139.23,66242411
6/30/2022,137.25,138.37,133.774,136.72,98964467
7/1/2022,136.04,139.04,135.66,138.93,71051552
7/5/2022,137.77,141.61,136.93,141.56,73429641
7/6/2022,141.355,144.12,141.08,142.92,74064254
7/7/2022,143.29,146.55,143.28,146.35,66253709
7/8/2022,145.265,147.55,145,147.04,64547798
7/11/2022,145.67,146.64,143.78,144.87,63305113
7/12/2022,145.76,148.45,145.05,145.86,77588759
7/13/2022,142.99,146.45,142.12,145.49,71185560
7/14/2022,144.08,148.95,143.25,148.47,78140744
7/15/2022,149.78,150.86,148.2,150.17,76259931
7/18/2022,150.74,151.57,146.7,147.07,81420868
7/19/2022,147.92,151.23,146.91,151,82982367
7/20/2022,151.12,153.72,150.37,153.04,64823413
7/21/2022,154.5,155.57,151.94,155.35,65086636
7/22/2022,155.39,156.28,153.41,154.09,66675408
7/25/2022,154.01,155.04,152.28,152.95,53623945
7/26/2022,152.265,153.085,150.8,151.6,55138691
7/27/2022,152.58,157.33,152.16,156.79,78620688
7/28/2022,156.98,157.64,154.41,157.35,81378731
7/29/2022,161.24,163.63,159.5,162.51,101786860
8/1/2022,161.01,163.59,160.89,161.51,67829379
8/2/2022,160.1,162.41,159.63,160.01,59907025
8/3/2022,160.84,166.59,160.75,166.13,82507488
8/4/2022,166.005,167.19,164.43,165.81,55474144
8/5/2022,163.21,165.85,163,165.35,56696985
8/8/2022,166.37,167.81,164.2,164.87,60362338
8/9/2022,164.02,165.82,163.25,164.92,63135503
8/10/2022,167.68,169.34,166.9,169.24,70170540
8/11/2022,170.06,170.99,168.19,168.49,57149159
8/12/2022,169.82,172.17,169.4,172.1,68039382
8/15/2022,171.52,173.39,171.345,173.19,54091694
8/16/2022,172.78,173.71,171.662,173.03,56377050
8/17/2022,172.77,176.15,172.57,174.55,79542037
8/18/2022,173.75,174.9,173.12,174.15,62290075
8/19/2022,173.03,173.74,171.31,171.52,70346295
8/22/2022,169.69,169.86,167.135,167.57,69026809
8/23/2022,167.08,168.71,166.65,167.23,54147079
8/24/2022,167.32,168.11,166.245,167.53,53841524
8/25/2022,168.78,170.14,168.35,170.03,51218209
8/26/2022,170.57,171.05,163.56,163.62,78960980
8/29/2022,161.145,162.9,159.82,161.38,73313953
8/30/2022,162.13,162.56,157.72,158.91,77906197
8/31/2022,160.305,160.58,157.14,157.22,87991091
9/1/2022,156.64,158.42,154.67,157.96,74229896
9/2/2022,159.75,160.362,154.965,155.81,76957768
9/6/2022,156.47,157.09,153.69,154.53,73714843
9/7/2022,154.825,156.67,153.61,155.96,87449574
9/8/2022,154.64,156.36,152.68,154.46,84923847
9/9/2022,155.47,157.82,154.75,157.37,68081006
9/12/2022,159.59,164.26,159.3,163.43,104955962
9/13/2022,159.9,160.54,153.37,153.84,122656614
9/14/2022,154.785,157.1,153.611,155.31,87965409
9/15/2022,154.65,155.24,151.38,152.37,90481110
9/16/2022,151.21,151.35,148.37,150.7,162278841
9/19/2022,149.31,154.56,149.1,154.48,81474246
9/20/2022,153.4,158.08,153.08,156.9,107689796
9/21/2022,157.34,158.74,153.6,153.72,101696790
9/22/2022,152.38,154.47,150.91,152.74,86652542
9/23/2022,151.19,151.47,148.56,150.43,96029909
9/26/2022,149.66,153.77,149.64,150.77,93339409
9/27/2022,152.74,154.72,149.945,151.76,84442741
9/28/2022,147.64,150.641,144.84,149.84,146691387
9/29/2022,146.1,146.72,140.68,142.48,128138237
9/30/2022,141.28,143.1,138,138.2,124925274
10/3/2022,138.21,143.07,137.685,142.45,114311663
10/4/2022,145.03,146.22,144.26,146.1,87830064
10/5/2022,144.075,147.38,143.01,146.4,79470968
10/6/2022,145.81,147.54,145.22,145.43,68402169
10/7/2022,142.54,143.1,139.445,140.09,85925559
10/10/2022,140.42,141.89,138.573,140.42,74899002
10/11/2022,139.9,141.35,138.22,138.98,77033672
10/12/2022,139.13,140.36,138.16,138.34,70433744
10/13/2022,134.99,143.59,134.37,142.99,113223975
10/14/2022,144.31,144.52,138.19,138.38,88597969
10/17/2022,141.065,142.9,140.27,142.41,85250939
10/18/2022,145.49,146.7,140.61,143.75,99136610
10/19/2022,141.69,144.949,141.5,143.86,61758340
10/20/2022,143.02,145.89,142.65,143.39,64521989
10/21/2022,142.87,147.848,142.649,147.27,86548609
10/24/2022,147.185,150.23,146,149.45,75981918
10/25/2022,150.09,152.49,149.36,152.34,74732290
10/26/2022,150.96,151.99,148.04,149.35,88436172
10/27/2022,148.07,149.046,144.13,144.8,109180150
10/28/2022,148.2,157.5,147.82,155.74,164762371
10/31/2022,153.155,154.24,151.92,153.34,97943171
11/1/2022,155.08,155.45,149.13,150.65,80379345
11/2/2022,148.945,152.17,145,145.03,93604623
11/3/2022,142.06,142.8,138.75,138.88,97918516
11/4/2022,142.09,142.67,134.38,138.38,140814796
11/7/2022,137.11,139.145,135.671,138.92,83374628
11/8/2022,140.41,141.43,137.49,139.5,89908477
11/9/2022,138.5,138.55,134.593,134.87,74917794
11/10/2022,141.24,146.87,139.5,146.87,118854028
11/11/2022,145.82,150.01,144.37,149.7,93979665
11/14/2022,148.97,150.28,147.43,148.28,73374114
11/15/2022,152.215,153.59,148.561,150.04,89868332
11/16/2022,149.13,149.87,147.29,148.79,64218266
11/17/2022,146.43,151.48,146.15,150.72,80389400
11/18/2022,152.305,152.7,149.97,151.29,74829573
11/21/2022,150.16,150.37,147.715,148.01,58724070
11/22/2022,148.13,150.42,146.925,150.18,51804132
11/23/2022,149.45,151.83,149.34,151.07,58301395
11/25/2022,148.305,148.88,147.12,148.11,35195860
11/28/2022,145.14,146.64,143.38,144.22,69346522
11/29/2022,144.29,144.81,140.355,141.17,83763803
11/30/2022,141.395,148.72,140.55,148.03,111380880
12/1/2022,148.21,149.13,146.61,148.31,71250416
12/2/2022,145.96,148,145.65,147.81,65447446
12/5/2022,147.77,150.92,145.77,146.63,68826442
12/6/2022,147.075,147.3,141.92,142.91,64727186
12/7/2022,142.19,143.37,140,140.94,69721094
12/8/2022,142.36,143.52,141.1,142.65,62128338
12/9/2022,142.34,145.57,140.9,142.16,76097011
12/12/2022,142.7,144.5,141.06,144.49,70462654
12/13/2022,149.5,149.969,144.24,145.47,93886161
12/14/2022,145.35,146.655,141.16,143.21,82291182
12/15/2022,141.11,141.8,136.025,136.5,98931907
12/16/2022,136.685,137.65,133.73,134.51,160156900
12/19/2022,135.11,135.2,131.32,132.37,79592614
12/20/2022,131.39,133.25,129.89,132.3,77432819
12/21/2022,132.98,136.81,132.75,135.45,85927993
12/22/2022,134.352,134.56,130.3,132.23,77852108
12/23/2022,130.92,132.415,129.64,131.86,63814893
12/27/2022,131.38,131.41,128.72,130.03,69007830
12/28/2022,129.67,131.028,125.87,126.04,85438391
12/29/2022,127.99,130.481,127.73,129.61,75703710
12/30/2022,128.41,129.95,127.43,129.93,77034209
1/3/2023,130.28,130.9,124.17,125.07,112117471
1/4/2023,126.89,128.656,125.08,126.36,89113633
1/5/2023,127.13,127.77,124.76,125.02,80962708
1/6/2023,126.01,130.29,124.89,129.62,87754715
1/9/2023,130.465,133.41,129.89,130.15,70790813
1/10/2023,130.26,131.264,128.12,130.73,63896155
1/11/2023,131.25,133.51,130.46,133.49,69458949
1/12/2023,133.88,134.26,131.44,133.41,71379648
1/13/2023,132.03,134.92,131.66,134.76,57809719
1/17/2023,134.83,137.29,134.13,135.94,63646627
1/18/2023,136.815,138.61,135.03,135.21,69672800
1/19/2023,134.08,136.25,133.77,135.27,58280413
1/20/2023,135.28,138.02,134.22,137.87,80223626
1/23/2023,138.12,143.315,137.9,141.11,81760313
1/24/2023,140.305,143.16,140.3,142.53,66435142
1/25/2023,140.89,142.43,138.81,141.86,65799349
1/26/2023,143.17,144.25,141.9,143.96,54105068
1/27/2023,143.155,147.23,143.08,145.93,70555843
1/30/2023,144.955,145.55,142.85,143,64015274
1/31/2023,142.7,144.34,142.28,144.29,65874459
2/1/2023,143.97,146.61,141.32,145.43,77663633
2/2/2023,148.9,151.18,148.17,150.82,118338980
2/3/2023,148.03,157.38,147.83,154.5,154357337
2/6/2023,152.575,153.1,150.78,151.73,69858306
2/7/2023,150.64,155.23,150.64,154.65,83322551
2/8/2023,153.88,154.58,151.168,151.92,64120079
2/9/2023,153.775,154.33,150.42,150.87,56007143
2/10/2023,149.46,151.34,149.22,151.01,57450708
2/13/2023,150.952,154.26,150.92,153.85,62199013
2/14/2023,152.12,153.77,150.86,153.2,61707573
2/15/2023,153.11,155.5,152.88,155.33,65669252
2/16/2023,153.51,156.33,153.348,153.71,68167942
2/17/2023,152.35,153,150.85,152.55,59144118
2/21/2023,150.2,151.3,148.405,148.48,58867230
2/22/2023,148.87,149.95,147.16,148.91,51011305
2/23/2023,150.09,150.34,147.24,149.4,48394249
2/24/2023,147.11,147.19,145.72,146.71,55469606
2/27/2023,147.71,149.17,147.45,147.92,44998470
2/28/2023,147.05,149.08,146.83,147.41,50546998
